"ID";"Sex";"Age";"Periods";"TotalSuicides_1";"Unmarried_2";"Married_3";"Widowed_4";"Divorced_5";"HangingStrangulation_6";"DrugsMedicinesAlcohol_7";"TrainMetro_8";"Drowning_9";"JumpingFromHeight_10"
"1784";"4000   ";"60700";"2006JJ00";"      55";"       5";"      25";"      10";"      15";"      19";"      14";"       6";"       9";"       6"
"1785";"4000   ";"60700";"2007JJ00";"      67";"       5";"      28";"      13";"      21";"      19";"      20";"       3";"       7";"      13"
"1786";"4000   ";"60700";"2008JJ00";"      76";"       8";"      33";"      13";"      22";"      23";"      26";"       9";"      10";"       4"
"1787";"4000   ";"60700";"2009JJ00";"      54";"       5";"      17";"       7";"      25";"      21";"      11";"       4";"       8";"       8"
"1788";"4000   ";"60700";"2010JJ00";"      71";"      10";"      36";"      10";"      15";"      25";"      20";"       4";"       7";"       8"
"1789";"4000   ";"60700";"2011JJ00";"      66";"       7";"      29";"       7";"      23";"      23";"      23";"       7";"       5";"       4"
"1790";"4000   ";"60700";"2012JJ00";"      97";"      16";"      39";"      18";"      24";"      32";"      25";"       8";"      19";"       9"
"1791";"4000   ";"60700";"2013JJ00";"      92";"      14";"      41";"      20";"      17";"      30";"      28";"       5";"      15";"       7"
"1792";"4000   ";"60700";"2014JJ00";"      89";"       9";"      34";"      14";"      32";"      22";"      29";"      10";"       4";"      14"
"1793";"4000   ";"60700";"2015JJ00";"     102";"      14";"      35";"      16";"      37";"      39";"      31";"       7";"      14";"       5"
"1794";"4000   ";"60700";"2016JJ00";"     112";"      14";"      38";"      16";"      44";"      32";"      48";"       6";"      11";"      12"
"1795";"4000   ";"60700";"2017JJ00";"     120";"      21";"      41";"      21";"      37";"      34";"      38";"       6";"      18";"      11"
"1796";"4000   ";"60700";"2018JJ00";"     114";"      18";"      34";"      24";"      38";"      38";"      41";"       5";"      13";"      12"
"1797";"4000   ";"60700";"2019JJ00";"     103";"      31";"      33";"      11";"      28";"      20";"      44";"       7";"       4";"      10"
"1798";"4000   ";"60700";"2020JJ00";"      96";"      21";"      36";"      13";"      26";"      33";"      29";"       3";"       9";"       8"
"1799";"4000   ";"60700";"2021JJ00";"      93";"      18";"      36";"      12";"      27";"      22";"      31";"       8";"       5";"      10"
"1800";"4000   ";"60800";"1950JJ00";"      25";"       5";"       6";"      12";"       2";"       2";"       4";"";"       7";"       1"
"1801";"4000   ";"60800";"1951JJ00";"      26";"       6";"       3";"      17";"       0";"      11";"       0";"";"       7";"       1"
"1802";"4000   ";"60800";"1952JJ00";"      27";"       8";"      10";"       8";"       1";"       5";"       0";"";"      14";"       1"
"1803";"4000   ";"60800";"1953JJ00";"      32";"       4";"       9";"      19";"       0";"       5";"       2";"";"      11";"       1"
"1804";"4000   ";"60800";"1954JJ00";"      27";"       6";"       5";"      16";"       0";"       8";"       1";"";"       8";"       1"
"1805";"4000   ";"60800";"1955JJ00";"      33";"       4";"      16";"      13";"       0";"       8";"       4";"";"      11";"       0"
"1806";"4000   ";"60800";"1956JJ00";"      51";"      11";"      20";"      19";"       1";"      13";"       2";"";"      19";"       2"
"1807";"4000   ";"60800";"1957JJ00";"      42";"       5";"      11";"      26";"       0";"       9";"       2";"";"      17";"       1"
"1808";"4000   ";"60800";"1958JJ00";"      47";"       4";"      12";"      31";"       0";"       9";"       1";"";"      18";"       1"
"1809";"4000   ";"60800";"1959JJ00";"      40";"       1";"      18";"      18";"       3";"       5";"       4";"";"      13";"       3"
"1810";"4000   ";"60800";"1960JJ00";"      42";"       5";"      13";"      22";"       2";"       4";"       1";"";"      14";"       2"
"1811";"4000   ";"60800";"1961JJ00";"      34";"       6";"      10";"      18";"       0";"       4";"       3";"";"      13";"       4"
"1812";"4000   ";"60800";"1962JJ00";"      43";"       2";"      10";"      30";"       1";"       6";"       3";"";"      17";"       3"
"1813";"4000   ";"60800";"1963JJ00";"      36";"       9";"      13";"      14";"       0";"       9";"       4";"";"      10";"       1"
"1814";"4000   ";"60800";"1964JJ00";"      31";"       2";"       8";"      20";"       1";"       9";"       4";"";"       7";"       1"
"1815";"4000   ";"60800";"1965JJ00";"      56";"       8";"      16";"      30";"       2";"       9";"      11";"";"      23";"       2"
"1816";"4000   ";"60800";"1966JJ00";"      41";"       8";"      12";"      21";"       0";"      10";"       8";"";"      11";"       4"
"1817";"4000   ";"60800";"1967JJ00";"      39";"       3";"      16";"      20";"       0";"       4";"       8";"";"      14";"       6"
"1818";"4000   ";"60800";"1968JJ00";"      47";"       6";"      14";"      25";"       2";"      10";"      12";"";"      22";"       2"
"1819";"4000   ";"60800";"1969JJ00";"      34";"       7";"       9";"      18";"       0";"       9";"       7";"";"      13";"       2"
"1820";"4000   ";"60800";"1970JJ00";"      54";"       2";"      15";"      36";"       1";"      15";"      10";"";"      21";"       4"
"1821";"4000   ";"60800";"1971JJ00";"      83";"       7";"      25";"      46";"       5";"      15";"      28";"";"      27";"       8"
"1822";"4000   ";"60800";"1972JJ00";"      53";"       3";"      15";"      35";"       0";"       7";"      13";"";"      27";"       2"
"1823";"4000   ";"60800";"1973JJ00";"      44";"       5";"      15";"      21";"       3";"       8";"      11";"";"      17";"       6"
"1824";"4000   ";"60800";"1974JJ00";"      68";"       5";"      27";"      34";"       2";"      14";"      14";"";"      33";"       4"
"1825";"4000   ";"60800";"1975JJ00";"      52";"       3";"      13";"      34";"       2";"      13";"      12";"";"      20";"       4"
"1826";"4000   ";"60800";"1976JJ00";"      76";"      11";"      26";"      35";"       4";"      27";"      13";"";"      27";"       5"
"1827";"4000   ";"60800";"1977JJ00";"      56";"       6";"      13";"      36";"       1";"      14";"      13";"";"      20";"       5"
"1828";"4000   ";"60800";"1978JJ00";"      69";"      13";"      11";"      43";"       2";"       9";"      15";"";"      31";"      10"
"1829";"4000   ";"60800";"1979JJ00";"      87";"       8";"      25";"      45";"       9";"      23";"      18";"       1";"      33";"       8"
"1830";"4000   ";"60800";"1980JJ00";"      59";"       4";"      14";"      39";"       2";"      11";"      17";"       3";"      22";"       4"
"1831";"4000   ";"60800";"1981JJ00";"      73";"      11";"      14";"      43";"       5";"      20";"      15";"       3";"      26";"       6"
"1832";"4000   ";"60800";"1982JJ00";"      74";"       9";"      17";"      40";"       8";"      14";"      19";"       2";"      21";"      14"
"1833";"4000   ";"60800";"1983JJ00";"      97";"       3";"      37";"      52";"       5";"      26";"      26";"       1";"      24";"      13"
"1834";"4000   ";"60800";"1984JJ00";"      91";"      11";"      26";"      50";"       4";"      19";"      26";"       2";"      31";"       6"
"1835";"4000   ";"60800";"1985JJ00";"      66";"       2";"      17";"      42";"       5";"      14";"      14";"       3";"      25";"       4"
"1836";"4000   ";"60800";"1986JJ00";"      76";"      10";"      18";"      43";"       5";"      18";"      13";"       4";"      24";"      11"
"1837";"4000   ";"60800";"1987JJ00";"      84";"      12";"      29";"      42";"       1";"      26";"      18";"       7";"      20";"       6"
"1838";"4000   ";"60800";"1988JJ00";"      64";"       8";"      12";"      40";"       4";"      17";"      12";"       2";"      21";"      12"
"1839";"4000   ";"60800";"1989JJ00";"      60";"       9";"      12";"      34";"       5";"      15";"       9";"       1";"      26";"       6"
"1840";"4000   ";"60800";"1990JJ00";"      59";"       4";"      10";"      43";"       2";"      13";"      13";"       2";"      22";"       6"
"1841";"4000   ";"60800";"1991JJ00";"      63";"      10";"      14";"      33";"       6";"      10";"      11";"       2";"      23";"       6"
"1842";"4000   ";"60800";"1992JJ00";"      61";"       8";"      14";"      35";"       4";"      21";"       6";"       4";"      19";"       8"
"1843";"4000   ";"60800";"1993JJ00";"      62";"       4";"      16";"      33";"       9";"      20";"      13";"       6";"      15";"       7"
"1844";"4000   ";"60800";"1994JJ00";"      46";"       6";"      10";"      24";"       6";"      12";"      12";"       1";"       8";"       9"
"1845";"4000   ";"60800";"1995JJ00";"      46";"       6";"      12";"      25";"       3";"      18";"       8";"       1";"      15";"       2"
"1846";"4000   ";"60800";"1996JJ00";"      71";"       8";"      17";"      36";"      10";"      18";"      19";"       3";"      19";"       6"
"1847";"4000   ";"60800";"1997JJ00";"      53";"       6";"      13";"      27";"       7";"      15";"      15";"       2";"      13";"       5"
"1848";"4000   ";"60800";"1998JJ00";"      63";"      14";"      17";"      25";"       7";"      13";"      16";"       1";"      19";"       9"
"1849";"4000   ";"60800";"1999JJ00";"      40";"       7";"       8";"      20";"       5";"       7";"      10";"       1";"      12";"       6"
"1850";"4000   ";"60800";"2000JJ00";"      50";"       6";"      15";"      25";"       4";"      18";"       9";"       2";"      13";"       4"
"1851";"4000   ";"60800";"2001JJ00";"      48";"       3";"      10";"      28";"       7";"      16";"      12";"       4";"      10";"       4"
"1852";"4000   ";"60800";"2002JJ00";"      54";"       4";"      14";"      28";"       8";"      21";"      15";"       1";"       7";"       4"
"1853";"4000   ";"60800";"2003JJ00";"      55";"       4";"      16";"      32";"       3";"      14";"      16";"       5";"       8";"       9"
"1854";"4000   ";"60800";"2004JJ00";"      46";"       7";"      17";"      17";"       5";"      17";"      12";"       1";"      11";"       5"
"1855";"4000   ";"60800";"2005JJ00";"      44";"       1";"      15";"      24";"       4";"      15";"       6";"       3";"      11";"       5"
"1856";"4000   ";"60800";"2006JJ00";"      40";"       7";"      10";"      16";"       7";"      11";"       8";"       2";"       9";"       6"
"1857";"4000   ";"60800";"2007JJ00";"      33";"       4";"       7";"      20";"       2";"       8";"      11";"       2";"       6";"       4"
"1858";"4000   ";"60800";"2008JJ00";"      36";"       2";"      17";"      11";"       6";"      10";"       8";"       3";"       8";"       5"
"1859";"4000   ";"60800";"2009JJ00";"      43";"       3";"      12";"      20";"       8";"      14";"      11";"       2";"      10";"       3"
"1860";"4000   ";"60800";"2010JJ00";"      33";"       4";"      13";"      12";"       4";"       8";"       9";"       1";"      11";"       4"
"1861";"4000   ";"60800";"2011JJ00";"      46";"       2";"      18";"      22";"       4";"      14";"      11";"       6";"       7";"       3"
"1862";"4000   ";"60800";"2012JJ00";"      53";"       5";"      21";"      20";"       7";"      17";"      10";"       3";"      18";"       3"
"1863";"4000   ";"60800";"2013JJ00";"      50";"       1";"      19";"      18";"      12";"      12";"      19";"       5";"       8";"       2"
"1864";"4000   ";"60800";"2014JJ00";"      49";"       2";"      16";"      18";"      13";"      10";"      17";"       4";"      12";"       4"
"1865";"4000   ";"60800";"2015JJ00";"      63";"       6";"      28";"      20";"       9";"      16";"      20";"       6";"      12";"       6"
"1866";"4000   ";"60800";"2016JJ00";"      65";"       2";"      21";"      27";"      15";"      14";"      22";"       4";"      13";"       8"
"1867";"4000   ";"60800";"2017JJ00";"      61";"       4";"      20";"      18";"      19";"      12";"      23";"       5";"      11";"       8"
"1868";"4000   ";"60800";"2018JJ00";"      70";"       3";"      25";"      22";"      20";"      20";"      24";"       3";"       6";"       9"
"1869";"4000   ";"60800";"2019JJ00";"      60";"       4";"      17";"      24";"      15";"      14";"      18";"       1";"       6";"       8"
"1870";"4000   ";"60800";"2020JJ00";"      68";"       7";"      26";"      18";"      17";"      14";"      16";"       6";"       7";"       4"
"1871";"4000   ";"60800";"2021JJ00";"      68";"       4";"      18";"      31";"      15";"      16";"      23";"       3";"       6";"       6"
"1872";"4000   ";"21700";"1950JJ00";"       5";"       0";"       0";"       5";"       0";"       0";"       0";"";"       4";"       0"
"1873";"4000   ";"21700";"1951JJ00";"      11";"       0";"       2";"       9";"       0";"       3";"       0";"";"       5";"       1"
